subject_id,study_id,session_id,trial_index,internal_node_id,time_elapsed,rt,stimulus,slider_start,response,item_id,verb,verb_participle,object,prep,classification_prefix,binary_prefix,sentence_prefix,probable,improbable,impossible,inconceivable,task_type,trial_type,rng_seed,condition,query,session_file_id,unique_id,response_item_normalized
anon_subject_45,65d4fc29515df31cd1044a85,65d664954d11b0c9c36f1cef,57,0.0-1.0-0.56,265600,6305,"<div style=""font-size:20px;""><p>How likely is it for someone to polish jewelry using a shirt?</p></div>",50,25,48,polish,polishing,jewelry,using,polishing jewelry using,Could someone polish jewelry using,[NP] polished jewelry using,a cloth,a shirt,a chainsaw,music,critical,html-slider-response,0.5386339036811374,improbable,How likely is it for someone to polish jewelry using a shirt?,session-65d665f21a7eb,48_improbable,-0.22456394523116693
anon_subject_45,65d4fc29515df31cd1044a85,65d664954d11b0c9c36f1cef,58,0.0-1.0-0.57,275842,10240,"<div style=""font-size:20px;""><p>How likely is it for someone to cut cardboard using a scalpel?</p></div>",50,77,22,cut,cutting,cardboard,using,cutting cardboard using,Could someone cut cardboard using,[NP] cut cardboard using,scissors,a scalpel,fur,a snore,critical,html-slider-response,0.5386339036811374,improbable,How likely is it for someone to cut cardboard using a scalpel?,session-65d665f21a7eb,22_improbable,0.841271045530702
anon_subject_45,65d4fc29515df31cd1044a85,65d664954d11b0c9c36f1cef,59,0.0-1.0-0.58,278799,2955,"<div style=""font-size:20px;""><p>How likely is it for someone to pluck a hair using tongs?</p></div>",50,0,47,pluck,plucking,a hair,using,plucking a hair using,Could someone pluck a hair using,[NP] plucked a hair using,tweezers,tongs,a spoon,sympathy,critical,html-slider-response,0.5386339036811374,improbable,How likely is it for someone to pluck a hair using tongs?,session-65d665f21a7eb,47_improbable,-0.8358550660588516
anon_subject_45,65d4fc29515df31cd1044a85,65d664954d11b0c9c36f1cef,60,0.0-1.0-0.59,282117,3316,"<div style=""font-size:20px;""><p>How likely is it for someone to dip a biscuit into wine?</p></div>",50,0,25,dip,dipping,a biscuit,into,dipping a biscuit into,Could someone dip a biscuit into,[NP] dipped a biscuit into,coffee,wine,a floor,a myth,critical,html-slider-response,0.5386339036811374,improbable,How likely is it for someone to dip a biscuit into wine?,session-65d665f21a7eb,25_improbable,-0.8989107296474033
anon_subject_45,65d4fc29515df31cd1044a85,65d664954d11b0c9c36f1cef,61,0.0-1.0-0.60,284490,2371,"<div style=""font-size:20px;""><p>How likely is it for someone to boil water using justice?</p></div>",50,0,1,boil,boiling,water,using,boiling water using,Could someone boil water using,[NP] boiled water using,a kettle,a microwave,a refrigerator,justice,critical,html-slider-response,0.5386339036811374,inconceivable,How likely is it for someone to boil water using justice?,session-65d665f21a7eb,1_inconceivable,-1.1666908422307518
anon_subject_45,65d4fc29515df31cd1044a85,65d664954d11b0c9c36f1cef,62,0.0-1.0-0.61,287468,2977,"<div style=""font-size:20px;""><p>How likely is it for someone to hide a gift inside a gasp?</p></div>",50,0,37,hide,hiding,a gift,inside,hiding a gift inside,Could someone hide a gift inside,[NP] hid a gift inside,a closet,a forest,a cloud,a gasp,critical,html-slider-response,0.5386339036811374,inconceivable,How likely is it for someone to hide a gift inside a gasp?,session-65d665f21a7eb,37_inconceivable,-0.7224456614482953
anon_subject_45,65d4fc29515df31cd1044a85,65d664954d11b0c9c36f1cef,63,0.0-1.0-0.62,295917,8447,"<div style=""font-size:20px;""><p>How likely is it for someone to write an equation on a billboard?</p></div>",50,42,69,write,writing,an equation,on,writing an equation on,Could someone write an equation on,[NP] wrote an equation on,a chalkboard,a billboard,an atom,a scream,critical,html-slider-response,0.5386339036811374,improbable,How likely is it for someone to write an equation on a billboard?,session-65d665f21a7eb,69_improbable,-0.12575869573247153
anon_subject_45,65d4fc29515df31cd1044a85,65d664954d11b0c9c36f1cef,64,0.0-1.0-0.63,301064,5146,"<div style=""font-size:20px;""><p>How likely is it for someone to call a friend using a laptop?</p></div>",50,74,5,call,calling,a friend,using,calling a friend using,Could someone call a friend using,[NP] called a friend using,a phone,a laptop,a sandwich,mass,critical,html-slider-response,0.5386339036811374,improbable,How likely is it for someone to call a friend using a laptop?,session-65d665f21a7eb,5_improbable,0.5924089229327665
anon_subject_45,65d4fc29515df31cd1044a85,65d664954d11b0c9c36f1cef,65,0.0-1.0-0.64,306585,5519,"<div style=""font-size:20px;""><p>How likely is it for someone to clean a carpet using a week?</p></div>",50,0,12,clean,cleaning,a carpet,using,cleaning a carpet using,Could someone clean a carpet using,[NP] cleaned a carpet using,a vacuum,a hat,a crayon,a week,critical,html-slider-response,0.5386339036811374,inconceivable,How likely is it for someone to clean a carpet using a week?,session-65d665f21a7eb,12_inconceivable,-0.6173273118508582
anon_subject_45,65d4fc29515df31cd1044a85,65d664954d11b0c9c36f1cef,66,0.0-1.0-0.65,309251,2664,"<div style=""font-size:20px;""><p>How likely is it for someone to take a vacation to the sun?</p></div>",50,0,61,take,taking,a vacation,to,taking a vacation to,Could someone take a vacation to,[NP] took a vacation to,the beach,the desert,the sun,a verb,critical,html-slider-response,0.5386339036811374,impossible,How likely is it for someone to take a vacation to the sun?,session-65d665f21a7eb,61_impossible,-1.0061922745447391
anon_subject_45,65d4fc29515df31cd1044a85,65d664954d11b0c9c36f1cef,67,0.0-1.0-0.66,313232,3979,"<div style=""font-size:20px;""><p>How likely is it for someone to make a smoothie using a blender?</p></div>",50,100,41,make,making,a smoothie,using,making a smoothie using,Could someone make a smoothie using,[NP] made a smoothie using,a blender,a whisk,wind,decades,critical,html-slider-response,0.5386339036811374,probable,How likely is it for someone to make a smoothie using a blender?,session-65d665f21a7eb,41_probable,1.7333619830134446
anon_subject_45,65d4fc29515df31cd1044a85,65d664954d11b0c9c36f1cef,68,0.0-1.0-0.67,320633,7399,"<div style=""font-size:20px;""><p>How likely is it for someone to wash their hair using a rainbow?</p></div>",50,0,65,wash,washing,[POSS] hair,using,washing [POSS] hair using,Could someone wash [POSS] hair using,[NP] washed [POSS] hair using,shampoo,detergent,a rainbow,applause,critical,html-slider-response,0.5386339036811374,impossible,How likely is it for someone to wash their hair using a rainbow?,session-65d665f21a7eb,65_impossible,-0.7723898437895249
anon_subject_45,65d4fc29515df31cd1044a85,65d664954d11b0c9c36f1cef,69,0.0-1.0-0.68,322766,2131,"<div style=""font-size:20px;""><p>How likely is it for someone to pack a suit inside a pocket?</p></div>",50,0,44,pack,packing,a suit,inside,packing a suit inside,Could someone pack a suit inside,[NP] packed a suit inside,a suitcase,a pocket,a raspberry,a groan,critical,html-slider-response,0.5386339036811374,improbable,How likely is it for someone to pack a suit inside a pocket?,session-65d665f21a7eb,44_improbable,-0.6290677181409784
anon_subject_45,65d4fc29515df31cd1044a85,65d664954d11b0c9c36f1cef,70,0.0-1.0-0.69,325504,2737,"<div style=""font-size:20px;""><p>How likely is it for someone to split a log using an axe?</p></div>",50,100,56,split,splitting,a log,using,splitting a log using,Could someone split a log using,[NP] split a log using,an axe,a saw,a feather,a gasp,critical,html-slider-response,0.5386339036811374,probable,How likely is it for someone to split a log using an axe?,session-65d665f21a7eb,56_probable,0.9226909017346477
anon_subject_21,65d4fc29515df31cd1044a85,65d6673b50cd32b3cf075842,1,0.0-1.0-0.0,16245,3979,"<div style=""font-size:20px;""><p>How likely is it for someone to cut cardboard using a snore?</p></div>",50,0,22,cut,cutting,cardboard,using,cutting cardboard using,Could someone cut cardboard using,[NP] cut cardboard using,scissors,a scalpel,fur,a snore,critical,html-slider-response,0.8816460076307789,inconceivable,How likely is it for someone to cut cardboard using a snore?,session-65d6684c39ae7,22_inconceivable,-0.9481728910953767
anon_subject_21,65d4fc29515df31cd1044a85,65d6673b50cd32b3cf075842,2,0.0-1.0-0.1,21446,5198,"<div style=""font-size:20px;""><p>How likely is it for someone to cook dinner out of insects?</p></div>",50,50,16,cook,cooking,dinner,out of,cooking dinner out of,Could someone cook dinner out of,[NP] cooked dinner out of,pasta,insects,the moon,thoughts,critical,html-slider-response,0.8816460076307789,improbable,How likely is it for someone to cook dinner out of insects?,session-65d6684c39ae7,16_improbable,0.37478536947130164
anon_subject_21,65d4fc29515df31cd1044a85,65d6673b50cd32b3cf075842,3,0.0-1.0-0.2,24029,2580,"<div style=""font-size:20px;""><p>How likely is it for someone to catch a fish in a raindrop?</p></div>",50,4,8,catch,catching,a fish,in,catching a fish in,Could someone catch a fish in,[NP] caught a fish in,a lake,a puddle,a raindrop,an exclamation,critical,html-slider-response,0.8816460076307789,impossible,How likely is it for someone to catch a fish in a raindrop?,session-65d6684c39ae7,8_impossible,-0.5569156627358568
anon_subject_21,65d4fc29515df31cd1044a85,65d6673b50cd32b3cf075842,4,0.0-1.0-0.3,27329,3298,"<div style=""font-size:20px;""><p>How likely is it for someone to cover a window using a chant?</p></div>",50,0,18,cover,covering,a window,using,covering a window using,Could someone cover a window using,[NP] covered a window using,curtains,sheets,a hair,a chant,critical,html-slider-response,0.8816460076307789,inconceivable,How likely is it for someone to cover a window using a chant?,session-65d6684c39ae7,18_inconceivable,-1.0541756498647303
anon_subject_21,65d4fc29515df31cd1044a85,65d6673b50cd32b3cf075842,5,0.0-1.0-0.4,31296,3965,"<div style=""font-size:20px;""><p>How likely is it for someone to cut grass using a popsicle?</p></div>",50,2,21,cut,cutting,grass,using,cutting grass using,Could someone cut grass using,[NP] cut grass using,a lawnmower,a scythe,a popsicle,an essay,critical,html-slider-response,0.8816460076307789,impossible,How likely is it for someone to cut grass using a popsicle?,session-65d6684c39ae7,21_impossible,-0.8552245043606042
anon_subject_21,65d4fc29515df31cd1044a85,65d6673b50cd32b3cf075842,6,0.0-1.0-0.5,35545,4247,"<div style=""font-size:20px;""><p>How likely is it for someone to polish jewelry using a shirt?</p></div>",50,50,48,polish,polishing,jewelry,using,polishing jewelry using,Could someone polish jewelry using,[NP] polished jewelry using,a cloth,a shirt,a chainsaw,music,critical,html-slider-response,0.8816460076307789,improbable,How likely is it for someone to polish jewelry using a shirt?,session-65d6684c39ae7,48_improbable,0.3964646643682992
anon_subject_21,65d4fc29515df31cd1044a85,65d6673b50cd32b3cf075842,7,0.0-1.0-0.6,38678,3131,"<div style=""font-size:20px;""><p>How likely is it for someone to climb a tree using oil?</p></div>",50,1,13,climb,climbing,a tree,using,climbing a tree using,Could someone climb a tree using,[NP] climbed a tree using,a ladder,a rope,oil,a poem,critical,html-slider-response,0.8816460076307789,impossible,How likely is it for someone to climb a tree using oil?,session-65d6684c39ae7,13_impossible,-1.1106423981060425
anon_subject_21,65d4fc29515df31cd1044a85,65d6673b50cd32b3cf075842,8,0.0-1.0-0.7,42529,3848,"<div style=""font-size:20px;""><p>How likely is it for someone to light a candle using surprises?</p></div>",50,1,39,light,lighting,a candle,using,lighting a candle using,Could someone light a candle using,[NP] lit a candle using,a match,a blowtorch,yogurt,surprises,critical,html-slider-response,0.8816460076307789,inconceivable,How likely is it for someone to light a candle using surprises?,session-65d6684c39ae7,39_inconceivable,-0.6973360608457819
anon_subject_21,65d4fc29515df31cd1044a85,65d6673b50cd32b3cf075842,9,0.0-1.0-0.8,45262,2731,"<div style=""font-size:20px;""><p>How likely is it for someone to rinse fruit using a giggle?</p></div>",50,2,51,rinse,rinsing,fruit,using,rinsing fruit using,Could someone rinse fruit using,[NP] rinsed fruit using,a sink,a hose,a clock,a giggle,critical,html-slider-response,0.8816460076307789,inconceivable,How likely is it for someone to rinse fruit using a giggle?,session-65d6684c39ae7,51_inconceivable,-0.8575583442646474
anon_subject_21,65d4fc29515df31cd1044a85,65d6673b50cd32b3cf075842,10,0.0-1.0-0.9,48678,3414,"<div style=""font-size:20px;""><p>How likely is it for someone to boil water using a microwave?</p></div>",50,100,1,boil,boiling,water,using,boiling water using,Could someone boil water using,[NP] boiled water using,a kettle,a microwave,a refrigerator,justice,critical,html-slider-response,0.8816460076307789,improbable,How likely is it for someone to boil water using a microwave?,session-65d6684c39ae7,1_improbable,1.09171187211449
anon_subject_21,65d4fc29515df31cd1044a85,65d6673b50cd32b3cf075842,11,0.0-1.0-0.10,52062,3381,"<div style=""font-size:20px;""><p>How likely is it for someone to remove a stain using dirt?</p></div>",50,9,50,remove,removing,a stain,using,removing a stain using,Could someone remove a stain using,[NP] removed a stain using,bleach,vinegar,dirt,truth,critical,html-slider-response,0.8816460076307789,impossible,How likely is it for someone to remove a stain using dirt?,session-65d6684c39ae7,50_impossible,-1.1071743327807073
anon_subject_21,65d4fc29515df31cd1044a85,65d6673b50cd32b3cf075842,12,0.0-1.0-0.11,54979,2914,"<div style=""font-size:20px;""><p>How likely is it for someone to open a jar using their feet?</p></div>",50,17,43,open,opening,a jar,using,opening a jar using,Could someone open a jar using,[NP] opened a jar using,[POSS] hands,[POSS] feet,[POSS] mind,an opinion,critical,html-slider-response,0.8816460076307789,improbable,How likely is it for someone to open a jar using their feet?,session-65d6684c39ae7,43_improbable,-0.3466996941912182
anon_subject_21,65d4fc29515df31cd1044a85,65d6673b50cd32b3cf075842,13,0.0-1.0-0.12,57777,2795,"<div style=""font-size:20px;""><p>How likely is it for someone to split a log using a feather?</p></div>",50,0,56,split,splitting,a log,using,splitting a log using,Could someone split a log using,[NP] split a log using,an axe,a saw,a feather,a gasp,critical,html-slider-response,0.8816460076307789,impossible,How likely is it for someone to split a log using a feather?,session-65d6684c39ae7,56_impossible,-1.1489096859048846
anon_subject_21,65d4fc29515df31cd1044a85,65d6673b50cd32b3cf075842,14,0.0-1.0-0.13,61913,4134,"<div style=""font-size:20px;""><p>How likely is it for someone to build a bridge out of plastic?</p></div>",50,38,4,build,building,a bridge,out of,building a bridge out of,Could someone build a bridge out of,[NP] built a bridge out of,steel,plastic,soup,dance,critical,html-slider-response,0.8816460076307789,improbable,How likely is it for someone to build a bridge out of plastic?,session-65d6684c39ae7,4_improbable,-0.09709001422843214
anon_subject_21,65d4fc29515df31cd1044a85,65d6673b50cd32b3cf075842,15,0.0-1.0-0.14,64694,2779,"<div style=""font-size:20px;""><p>How likely is it for someone to close a jacket using a word?</p></div>",50,0,14,close,closing,a jacket,using,closing a jacket using,Could someone close a jacket using,[NP] closed a jacket using,a zipper,glue,fog,a word,critical,html-slider-response,0.8816460076307789,inconceivable,How likely is it for someone to close a jacket using a word?,session-65d6684c39ae7,14_inconceivable,-0.9057720268541007
